id,y,age,agecat,sexe,school_type,parent_educ,study_hrs,sleep_hrs,sleep_qual,attend_pct,attend_pct_cat,web_access,trav_time,extra_act,study_method
319,77.59999999999999,17.8,4,1,1,4,13.3,6.6,2,93.3,4,2,3,2,6
320,71.40000000000001,16.4,3,1,1,4,9.5,7.4,2,70.09999999999999,2,1,1,2,2
321,57.4,16.5,3,3,2,4,7.3,6.3,1,73,3,2,3,2,3
322,31.7,18.1,5,2,1,1,4.1,4,1,51.5,1,2,2,1,1
323,52.5,18,4,3,1,1,5.1,7.7,2,67.59999999999999,2,2,2,2,1
324,64.2,14.6,1,1,1,5,13.8,6.6,1,80.5,3,1,2,2,3
325,21.6,16.7,3,2,2,1,9.5,4.6,1,54,1,2,4,2,2
326,39.7,18.1,5,2,1,3,5,5.8,2,55,1,2,1,1,5
327,76.8,16.8,3,2,2,2,9,7.7,3,82.5,4,2,4,1,5
328,52.3,18.1,5,2,2,6,12.3,5.9,1,71.09999999999999,2,2,4,2,3
329,41.2,14.4,1,2,1,2,6.5,6.1,1,62.7,2,2,4,2,3
330,68,14.6,1,1,1,4,8.300000000000001,8.6,3,87.40000000000001,4,2,2,1,3
331,16,18,4,3,2,1,10.1,4.6,1,50.3,1,2,4,2,1
332,57.1,15.2,2,3,2,1,7.2,6.4,2,71.2,2,1,4,1,1
333,60.8,17.9,4,2,2,5,8.1,6.7,1,80.59999999999999,3,2,3,1,1
334,46.5,15.2,2,3,2,5,7,7.1,2,62,1,2,1,1,2
335,41.7,15.3,2,2,1,2,2.2,8.199999999999999,3,65.7,2,2,2,2,2
336,53.8,14.2,1,2,1,1,10.6,5.6,1,66.59999999999999,2,2,4,1,6
337,89.90000000000001,18.8,5,1,2,6,8.6,7.8,3,83.7,4,2,3,2,2
338,28.9,16.3,3,2,2,3,9.1,6.2,1,52.5,1,2,3,1,5
339,24.8,15,1,1,2,1,2.9,6.5,2,58.7,1,1,4,1,3
340,83.90000000000001,17.3,4,1,2,5,12.3,9.1,3,85.59999999999999,4,2,2,2,5
341,52.4,14.9,1,2,2,6,8.5,6.7,2,77.3,3,2,3,1,2
342,53.9,15.9,2,3,2,3,9.5,6.4,1,74.3,3,1,2,2,2
343,57.5,16,2,1,2,3,9.9,6.5,2,69.8,2,2,1,2,3
344,57.9,17.8,4,2,2,5,7.1,5.7,1,58.4,1,2,3,1,6
345,50.5,17.5,4,3,1,2,6.6,7.8,2,80.8,3,2,1,2,5
346,90.5,16.9,3,1,2,4,14,8.699999999999999,3,90,4,2,1,2,1
347,51.9,15.2,2,3,1,3,7.2,5.6,1,57.9,1,2,4,2,6
348,30.2,15.1,2,2,2,1,6.2,8.6,3,54.5,1,2,3,1,1
349,58.7,15.8,2,3,2,1,11.5,4.4,1,69.5,2,2,1,2,3
350,48.1,17.1,4,2,1,2,8.4,6,1,79,3,2,3,1,3
351,66.5,17.6,4,1,2,3,6.5,8.5,3,79.2,3,2,3,2,6
352,35.8,17.2,4,1,2,2,4.4,6.9,2,59.9,1,2,4,1,1
353,74.5,14.7,1,2,2,2,11.3,6.8,2,93.59999999999999,4,2,1,2,1
354,38.3,18.6,5,3,1,3,6.2,8.6,3,51.4,1,2,3,1,5
355,20.2,18.2,5,2,1,1,2.5,6.3,2,52.4,1,1,2,1,4
356,29.4,14.4,1,3,2,5,2.7,7.9,3,62.8,2,1,2,1,1
357,70.3,15.9,2,1,1,1,10.2,7.8,3,91.2,4,1,1,2,1
358,46.4,15.4,2,3,2,1,7.9,7,2,51.7,1,1,2,2,1
359,75.90000000000001,17.3,4,2,2,6,9.800000000000001,9.199999999999999,3,94.09999999999999,4,2,1,2,4
360,51.2,18.5,5,2,1,2,6,7.7,3,65.2,2,2,1,2,6
361,31.5,18.1,5,3,2,6,11.4,4.2,1,60.6,1,2,3,1,1
362,66.5,19,5,1,2,4,11.8,7.8,2,71.90000000000001,3,2,2,2,2
363,64.09999999999999,15.1,2,3,2,6,8,7.3,2,94.90000000000001,4,2,3,1,2
364,62.5,15.6,2,2,1,4,8.300000000000001,6.2,2,66.5,2,2,2,1,1
365,89.3,14.4,1,3,2,1,8.5,9.800000000000001,3,97.09999999999999,4,2,2,2,6
366,86.59999999999999,15.4,2,1,1,6,9.6,9,3,84.5,4,2,1,2,1
367,61.9,15.4,2,1,1,2,7.2,5.6,2,69.2,2,1,1,2,6
368,64.3,14,1,2,1,1,9.300000000000001,8.199999999999999,3,83.40000000000001,4,2,2,2,2
369,57.7,15.6,2,2,1,3,9.800000000000001,6.2,1,85.5,4,2,1,2,4
370,62.2,16,2,1,1,4,8,8.1,3,90,4,2,1,2,1
371,62.6,14.1,1,3,2,4,4.6,8.199999999999999,3,82.09999999999999,4,1,1,2,3
372,55.3,15.6,2,3,2,4,8.800000000000001,7.3,2,63,2,2,3,1,5
373,46.6,16.9,3,1,1,6,6.4,8.1,3,57.6,1,2,4,1,1
374,67.09999999999999,15,1,1,1,4,7.4,6.9,2,59.4,1,2,3,2,5
375,52.3,16.7,3,1,1,1,7.7,7,2,65.59999999999999,2,1,3,1,4
376,30,15.8,2,2,2,6,5.1,5.5,1,53.9,1,2,4,2,1
377,33.9,15.1,2,2,1,2,5.3,5.5,1,66.90000000000001,2,2,1,1,4
378,26.9,16.4,3,2,1,1,2.6,7.5,3,51.1,1,1,2,1,1
379,73,14.7,1,1,2,4,13.9,6.3,1,86.7,4,2,2,2,1
380,35.6,18.2,5,3,1,2,10.1,4.2,1,56.7,1,2,4,1,2
381,65.90000000000001,16.4,3,2,2,1,8.4,9,3,65.09999999999999,2,2,1,2,5
382,80.90000000000001,15.7,2,1,1,5,7.3,7.7,3,99,4,2,2,2,2
383,51.5,14,1,2,1,1,6.5,7.5,2,69.5,2,2,1,2,1
384,37.2,18.9,5,1,1,2,3.8,6.9,2,51.2,1,1,4,1,2
385,65.8,14.4,1,1,2,1,11.7,6.1,1,75.5,3,2,4,1,1
386,33.6,14.6,1,2,1,1,5,4.5,1,51.9,1,2,3,1,2
387,58.3,15.7,2,2,2,3,6.7,8.5,3,60.2,1,2,1,2,6
388,57.4,15.3,2,1,1,5,9.1,5.1,1,65.59999999999999,2,2,2,1,2
389,74.8,19,5,1,2,1,11.6,5.9,1,80.40000000000001,3,2,2,2,6
390,50.6,15.8,2,1,1,5,5.6,8.5,3,68.2,2,2,4,1,3
391,32.5,17.4,4,1,1,3,4.8,4.1,1,53.4,1,1,4,1,5
392,77.59999999999999,16.6,3,3,2,3,8,9,3,97.40000000000001,4,2,2,2,6
393,61.1,17.5,4,3,1,1,9.199999999999999,7,2,73.8,3,1,2,2,3
394,62.6,18.3,5,3,2,3,7.5,7,2,68.2,2,1,3,2,4
395,60.5,18.1,5,2,2,2,9.199999999999999,5.4,1,72.40000000000001,3,2,4,1,6
396,53,15.9,2,1,2,2,8.1,6.2,2,67.09999999999999,2,2,1,1,2
397,62.4,14.3,1,3,1,5,7.5,6.7,2,66.8,2,2,2,1,6
398,66.59999999999999,16,2,3,2,1,5.5,7,3,67.2,2,2,1,2,1
399,75.7,18.2,5,2,2,5,11.3,8.199999999999999,3,99.90000000000001,4,2,1,1,6
400,55.7,16.3,3,3,1,5,11,6.7,1,68.59999999999999,2,1,2,2,3
401,31.8,14.1,1,3,1,2,6.5,5.5,2,66.5,2,2,4,1,1
402,50.9,17.1,4,3,2,1,5,8.800000000000001,3,65.7,2,2,1,1,5
403,56.4,18.8,5,3,1,2,8.9,9,3,58.8,1,2,3,1,1
404,66.59999999999999,16.3,3,1,2,1,9.199999999999999,7,2,79,3,2,1,2,2
405,69.59999999999999,18.4,5,3,2,3,8.5,8.4,3,91.90000000000001,4,2,2,2,4
406,73.8,17.8,4,2,2,3,9.699999999999999,8.4,3,86.40000000000001,4,2,1,2,3
407,52.5,16.2,3,3,1,4,6.7,8.1,3,73.5,3,1,2,1,3
408,69.7,16.7,3,1,2,4,10.7,6.3,1,73,3,2,4,1,6
409,64.7,15.1,2,3,2,6,7.1,7.5,2,91,4,2,2,2,5
410,75.8,18.1,5,2,2,3,8.6,8.1,3,93.40000000000001,4,2,1,2,1
411,57.5,17.6,4,2,2,5,9.4,6.2,1,72,3,2,4,2,2
412,58,14.1,1,3,2,1,8.1,8.699999999999999,3,74.40000000000001,3,2,1,1,5
413,81.2,14.5,1,1,2,6,8.699999999999999,7.6,2,88,4,2,2,2,1
414,52.8,18.3,5,1,2,6,6,6,1,69,2,1,4,2,2
415,48.8,14.6,1,2,1,1,8.9,6.9,2,70.3,2,2,3,2,3
416,40.4,18.2,5,3,1,3,8.5,5.4,1,58.9,1,2,4,1,2
417,56,15.7,2,2,1,3,5.3,7.7,3,67.09999999999999,2,2,4,1,6
418,63.2,14.4,1,1,1,1,7.8,7.5,3,84.8,4,2,1,2,4
419,68,16.3,3,2,1,5,8.5,6.8,3,66.2,2,2,1,2,2
420,79.5,14.4,1,1,2,6,11.4,7.7,3,74,3,2,2,2,1
421,34.8,15.7,2,3,1,2,4.5,9.199999999999999,3,54.1,1,2,4,2,1
422,24.7,15.4,2,3,1,1,3.8,7.5,2,56.7,1,1,4,1,3
423,50.1,14.6,1,2,1,2,6,6.9,2,58.8,1,1,4,1,5
424,66.5,18.2,5,2,1,3,11.5,6.1,1,80.59999999999999,3,2,2,2,2
425,43.1,16.1,3,1,1,5,4.8,7.4,3,53,1,2,3,1,5
426,38.5,15.8,2,1,1,1,2.5,7.6,2,63,2,2,3,1,6
427,48.8,16,2,3,2,2,8.699999999999999,9.300000000000001,3,71.90000000000001,3,2,4,1,1
428,76.90000000000001,16,2,3,2,1,7.7,7.7,3,69.5,2,2,1,2,1
429,27,18.7,5,3,1,2,2.8,4.6,1,52.1,1,1,4,1,6
430,82.3,16,2,1,1,4,9.9,8.300000000000001,3,96.90000000000001,4,2,2,2,1
431,28.6,14.7,1,3,2,5,6.1,5.3,1,55.6,1,2,4,1,1
432,39,18.1,5,2,2,6,4.4,7.2,3,59.1,1,2,1,2,4
433,56.7,14.8,1,1,2,5,6.8,8,2,69.40000000000001,2,2,3,1,2
434,72.59999999999999,18.1,5,1,1,1,11.4,6.3,2,87.2,4,2,1,1,6
435,65.09999999999999,15.2,2,3,1,1,6.8,6.7,2,61.3,1,2,2,2,1
436,46.5,18.9,5,2,1,2,4.6,7,3,74.5,3,2,1,2,5
437,53.4,15.9,2,1,1,6,9.300000000000001,5.8,1,57.2,1,2,2,2,2
438,53.7,17.9,4,3,2,2,9.800000000000001,6.1,1,62.8,2,2,4,2,4
439,76.5,18.7,5,3,2,6,13.7,6.6,2,88.7,4,2,2,2,1
440,68,14.1,1,3,1,3,10.9,8.1,3,78,3,1,3,2,6
441,65.7,17.7,4,1,1,4,5.6,6.5,2,64.09999999999999,2,2,2,2,5
442,42.6,18.5,5,3,1,5,9.1,7,2,65,2,2,4,1,3
443,42.3,14.4,1,3,1,3,6.3,8.199999999999999,2,52.5,1,2,4,1,1
444,44,14.7,1,3,1,2,6.3,6,1,72.3,3,2,1,2,1
445,26.4,16.5,3,1,1,4,6.5,7.3,2,61.7,1,1,4,1,1
446,72.8,18.3,5,2,2,6,11,6.6,2,81.09999999999999,4,2,2,1,1
447,73.5,17.5,4,3,2,2,12.3,7.5,3,98.90000000000001,4,2,1,2,3
448,76.8,16.3,3,3,1,6,11.4,8.6,2,87.59999999999999,4,2,3,1,2
449,43.8,15.9,2,2,1,1,3.2,7.4,3,61.7,1,2,1,1,5
450,68.8,16.7,3,2,1,2,8.9,9.199999999999999,3,78.5,3,2,1,2,6
451,48.8,15.4,2,1,1,6,5.2,7.5,3,60.7,1,2,3,1,1
452,54.3,18.3,5,2,1,6,5.5,8.5,3,59.9,1,2,4,2,4
453,53.3,16.8,3,3,1,1,5.5,6.8,2,67.40000000000001,2,1,2,2,3
454,71.8,14.4,1,1,1,5,10.3,8.4,3,80.8,3,2,1,2,1
455,70.7,16.5,3,3,1,6,10.5,7.2,2,85.2,4,2,1,1,3
456,59.4,17.4,4,3,2,6,10.5,6.2,2,66.3,2,1,1,2,5
457,27.5,16.5,3,3,2,6,2,7.2,3,51.4,1,1,3,1,3
458,46,17,3,2,1,4,5.8,4.8,1,59.3,1,2,3,1,1
459,55.9,17.6,4,2,1,1,6.4,8,3,78.8,3,1,2,2,3
460,62.8,15.3,2,1,1,1,10.8,9,3,90.5,4,2,3,2,3
461,55,18.7,5,3,1,3,11.3,5.3,1,83.40000000000001,4,2,2,2,2
462,72.09999999999999,14.6,1,1,2,3,11,7.9,3,85.59999999999999,4,2,1,1,1
463,55.7,14.7,1,3,1,4,5.1,8.300000000000001,3,65.7,2,2,2,1,1
464,76.59999999999999,15.9,2,2,1,3,8,7.9,3,59,1,2,1,2,1
465,60.2,15,1,2,2,1,5.8,7,2,58.2,1,2,4,1,6
466,38,18.7,5,2,2,1,7.2,7.2,2,56.8,1,2,2,1,1
467,74.5,17.2,4,3,1,1,10.2,9.800000000000001,3,90.90000000000001,4,2,2,2,1
468,41.5,15.7,2,2,2,5,9.9,5.3,1,75.90000000000001,3,1,2,1,4
469,38.8,16.2,3,2,1,3,9.5,4.3,1,63.9,2,2,3,1,1
470,47,14.5,1,1,2,5,4.1,8.699999999999999,3,81.09999999999999,4,1,2,1,2
471,66.5,17.9,4,1,2,6,10.2,6.6,2,80.90000000000001,4,2,2,1,4
472,58,18,4,3,2,4,8.5,8.199999999999999,3,85.59999999999999,4,2,1,2,1
473,86.40000000000001,17,3,2,2,4,9.6,9.9,3,99.40000000000001,4,2,1,2,2
474,72.90000000000001,17.7,4,3,2,5,8.699999999999999,8.4,2,77.90000000000001,3,2,3,1,6
475,37.8,14,1,2,1,2,10.2,5.3,1,59.7,1,2,2,1,5
476,22.5,17.7,4,3,2,1,5.4,4.6,1,50.1,1,1,4,1,2
477,64.7,19,5,3,2,2,11,5.7,1,81.5,4,2,4,1,5
478,62.7,14.1,1,1,2,4,5.6,8.9,3,71.8,3,2,1,1,2
479,47.6,18.5,5,1,2,1,10.1,5.4,1,69.90000000000001,2,2,4,1,6
480,48,16.7,3,2,1,2,5.7,8,3,66,2,2,3,2,3
481,57,14.4,1,1,2,2,10.7,5.4,1,62.9,2,2,3,2,4
482,75.59999999999999,15.1,2,3,1,4,11.2,7.8,3,99,4,2,1,2,1
483,58.5,16.4,3,1,1,1,10.2,7.5,3,63,2,1,3,1,2
484,96.2,14.1,1,1,2,4,13.8,8.300000000000001,3,99.59999999999999,4,2,1,2,6
485,72.09999999999999,17.3,4,2,2,5,8,5.2,1,77.7,3,2,1,2,3
486,37.9,18.3,5,1,1,2,13.1,5,1,78.90000000000001,3,2,3,1,1
487,44.1,15.1,2,1,1,1,7.2,6,1,54.5,1,1,4,1,5
488,71.8,16.5,3,2,2,6,12,7.5,2,80.09999999999999,3,2,2,2,2
489,42.6,18.9,5,3,1,4,6.1,8.9,3,66.2,2,2,2,1,2
490,64.5,16.7,3,3,2,4,10.1,6.7,1,77.2,3,2,2,2,1
491,47.5,18.1,5,3,1,3,5.5,9.199999999999999,3,72.5,3,2,2,2,1
492,58.7,17.4,4,1,2,6,6.8,5.6,2,66.8,2,2,1,2,1
493,49.1,14,1,1,2,5,8.199999999999999,6.6,1,57.3,1,1,4,2,5
494,71.7,14.5,1,1,2,6,9.1,7.8,3,92.7,4,2,3,2,1
495,64.3,17,3,3,2,2,9.1,8.300000000000001,3,74.8,3,2,1,2,1
496,53.6,16.9,3,1,1,4,4.7,7.8,2,81.3,4,1,1,2,4
497,44.8,14.6,1,2,2,1,11.3,5,1,69.2,2,2,1,2,4
498,48.9,17.4,4,3,2,5,8.800000000000001,5.2,1,57.4,1,2,3,2,1
499,72,17.6,4,1,1,4,11.1,4.3,1,94.2,4,2,1,2,1
500,38.6,14.9,1,3,2,4,7.2,7.4,2,56,1,2,4,1,2
501,77.5,15.3,2,1,1,4,11.1,7.5,2,78.90000000000001,3,2,1,2,1
502,62.4,15.4,2,1,1,3,6.1,9.800000000000001,3,93.59999999999999,4,2,1,2,1
503,67.09999999999999,18.1,5,3,2,4,13.1,6.9,2,82.3,4,2,4,2,1
504,25.5,16,2,2,1,1,2.3,7.3,2,50.4,1,1,4,1,3
505,49.3,18.3,5,1,1,4,4.1,6.7,3,76,3,2,1,2,6
506,44.4,15.8,2,1,2,4,4.3,7,3,54.6,1,2,3,1,1
507,59.4,15.7,2,1,1,1,12.9,7.3,2,73.40000000000001,3,1,1,2,5
508,63.8,17.7,4,3,1,6,13.7,5.8,1,72.59999999999999,3,2,1,2,1
509,77.5,15.8,2,2,1,1,10.3,7.6,3,81.59999999999999,4,1,2,1,6
510,46,18,4,3,1,2,5.3,6.9,2,70.90000000000001,2,2,2,2,5
511,90.90000000000001,15.9,2,1,2,5,13.4,7.6,3,91.5,4,2,1,2,3
512,57,17.5,4,1,1,1,8.800000000000001,6.9,2,63.8,2,2,4,1,1
513,88.5,14.4,1,2,2,5,13.8,9,3,93.5,4,2,1,1,1
514,70.2,16.6,3,1,1,2,11.1,6.6,2,80,3,1,2,1,6
515,74.3,16.7,3,1,2,4,13.5,6.5,2,96.8,4,2,1,2,2
516,67.5,14.9,1,1,1,1,9.4,6.9,2,77.40000000000001,3,2,1,1,5
517,69.90000000000001,16.5,3,2,2,5,7.2,7.2,3,89.09999999999999,4,2,2,2,1
518,55,16.9,3,2,2,6,8.5,7.2,2,76.90000000000001,3,2,4,2,2
519,73.59999999999999,15.3,2,3,1,3,10.6,8.4,3,71.90000000000001,3,1,2,1,1
520,58.2,14.2,1,1,2,4,10.6,7.1,2,65.2,2,2,4,1,1
521,54.2,14.6,1,3,2,1,7.9,6.9,2,63.2,2,2,4,2,1
522,51.1,18.7,5,3,1,1,6.8,7.1,2,61.8,1,1,3,2,6
523,47.4,14.7,1,1,2,1,4.7,6.6,1,55.2,1,1,3,1,3
524,52.7,16.9,3,3,2,5,5,7.4,2,68.2,2,2,3,1,2
525,61.7,17.4,4,2,1,3,7.3,7.5,3,81.7,4,1,2,1,1
526,56.5,15.2,2,1,1,1,6.8,8.300000000000001,3,92.2,4,1,1,1,2
527,74.40000000000001,16.2,3,1,2,4,10.3,8.5,3,81.2,4,2,4,1,3
528,61.2,15.3,2,2,2,1,6.4,6.9,3,66.40000000000001,2,2,1,2,3
529,49.1,14.6,1,2,2,6,6.8,5.7,1,66.8,2,2,2,1,5
530,75.09999999999999,18,4,2,2,6,13.8,6.5,1,87.90000000000001,4,2,1,2,1
531,45.7,17.5,4,3,2,3,9,6.2,1,71,2,2,3,1,1
532,81,16.4,3,2,1,4,10.1,9.199999999999999,3,99.09999999999999,4,2,1,2,1
533,64.8,17.9,4,1,2,2,11.1,6.3,1,81.5,4,2,1,2,6
534,64.59999999999999,19,5,2,2,5,6.3,7,2,79.5,3,1,1,2,6
535,46.5,14.3,1,3,1,5,7,5.1,1,77.09999999999999,3,1,2,2,1
536,54.7,16.4,3,2,2,3,6.6,8,3,66.40000000000001,2,2,1,1,4
537,70.59999999999999,16.6,3,2,2,6,9.199999999999999,9.300000000000001,3,90.2,4,2,2,1,1
538,84,14.2,1,2,2,2,10.5,7.2,2,79.90000000000001,3,2,3,2,4
539,55.6,17.8,4,3,2,3,9.699999999999999,6.2,1,57,1,2,3,1,2
540,73.3,15.6,2,3,1,2,11.3,6.6,1,91,4,2,1,2,2
541,47.6,14.3,1,3,2,2,4.9,7.8,2,67.3,2,2,4,2,3
542,55.8,14.4,1,2,1,4,7.5,7.3,2,71.2,2,2,4,2,1
543,51.8,17.5,4,1,1,1,7.2,7.3,2,69,2,1,2,2,6
544,40.4,16.4,3,3,2,2,7.4,6.1,1,57.8,1,2,1,1,1
545,82,18.7,5,2,2,6,13.6,6.7,2,90.90000000000001,4,2,3,2,2
546,44.3,16.4,3,1,1,2,8.300000000000001,5.4,1,61.7,1,2,3,2,2
547,63.6,15.5,2,2,2,6,6.8,7.2,3,62.3,1,2,3,1,2
548,62.9,18.4,5,2,2,6,5.9,6.4,1,66.59999999999999,2,2,2,1,4
549,56.8,18.8,5,2,1,4,8.4,8.699999999999999,3,85,4,2,3,2,1
550,52.1,14.3,1,1,1,1,7.8,7.9,3,52.4,1,2,4,1,1
551,44,17.4,4,2,2,4,12.2,5.9,1,81.40000000000001,4,2,1,1,1
552,52.9,15.4,2,3,1,1,7.7,9.6,3,74.8,3,2,1,1,1
553,54.8,17.6,4,1,1,1,6.2,8,3,85.2,4,2,1,1,1
554,56.6,17.2,4,3,1,4,6.4,7.3,3,78.09999999999999,3,2,1,2,2
555,45.9,15,1,3,1,4,8.5,6.5,1,56.9,1,1,3,1,6
556,47.1,15.9,2,2,2,1,9.4,6.7,3,69.90000000000001,2,2,2,1,3
557,51.5,18.8,5,3,2,3,10.3,6.2,1,71,2,2,3,1,1
558,85.40000000000001,14.8,1,2,1,6,8.5,7.9,3,76.40000000000001,3,2,1,1,2
559,69,14.3,1,2,1,5,7.5,8,3,78.90000000000001,3,2,1,1,3
560,51.5,14.5,1,1,1,1,10.4,7.3,2,80.2,3,2,1,1,5
561,17.2,17.1,4,1,2,1,2.3,8.9,3,63.2,2,2,1,2,6
562,57.6,17.2,4,1,2,5,8.800000000000001,6.8,2,73.59999999999999,3,2,2,1,1
563,71.7,14.6,1,2,2,3,10.5,7.4,2,84.8,4,2,2,2,3
564,58.6,17.9,4,1,2,6,6.3,7.5,3,79.40000000000001,3,2,2,1,6
565,89.3,18,4,3,2,4,9.6,8,3,81.09999999999999,4,2,3,2,3
566,30.3,15.1,2,3,1,1,5.2,6.8,1,53.9,1,2,4,2,5
567,42.5,17.5,4,3,2,2,2.3,7.2,2,67.5,2,2,3,1,2
568,69,15.2,2,1,2,5,9.6,6.9,2,72,3,2,2,1,3
569,73.59999999999999,15.7,2,3,2,4,11.4,7.1,1,73.3,3,2,1,2,6
570,46.9,15.8,2,1,1,6,11.4,4.3,1,67.2,2,2,2,1,6
571,69.59999999999999,15.5,2,2,2,3,11.5,6.1,1,74.3,3,2,4,2,5
572,56.9,15.2,2,3,2,6,11.9,7.2,2,86,4,2,2,2,6
573,79.59999999999999,14.7,1,3,2,3,12.4,7.5,2,91.7,4,2,3,2,6
574,62.3,14.3,1,3,1,6,6.1,8.1,3,74,3,2,3,1,2
575,64,15.6,2,1,2,1,5.8,8.800000000000001,3,80.2,3,2,4,2,5
576,38.2,15.5,2,1,2,5,5.8,5.5,1,69.09999999999999,2,2,4,1,1
577,66.2,17.1,4,2,1,5,10.2,6.8,1,88,4,1,4,1,2
578,89.40000000000001,16.6,3,3,1,6,10.1,9.9,3,92.5,4,2,3,2,6
579,58.8,15.8,2,2,2,4,8.9,5.6,1,68.59999999999999,2,2,1,2,1
580,50.5,15,1,2,1,1,13.6,4.7,1,91.09999999999999,4,2,1,1,6
581,94.59999999999999,14.9,1,2,1,4,11.9,8.4,3,94.59999999999999,4,2,1,2,2
582,78.90000000000001,14.7,1,2,2,6,11.9,8.300000000000001,2,75.90000000000001,3,2,1,2,2
583,24.2,16.4,3,3,2,3,3.7,8.5,2,53.6,1,2,4,1,4
584,70.2,16.1,3,2,2,2,10.9,7.5,2,84.40000000000001,4,2,1,2,6
585,23.9,16.3,3,1,2,1,10,4.3,1,59.1,1,2,4,2,2
586,52.5,17.9,4,3,1,5,6.2,8.1,3,81.8,4,2,1,2,1
587,44.6,18.7,5,1,1,3,10.7,4.6,1,64.5,2,2,4,2,2
588,69.7,14.6,1,1,2,4,7,8.4,3,74.09999999999999,3,1,1,1,2
589,41.9,15.7,2,3,1,3,6.5,7.1,3,55,1,2,4,1,1
590,60,14,1,3,2,5,11.6,7.3,2,91.09999999999999,4,1,4,2,1
591,56.2,19,5,1,2,4,8.199999999999999,5.9,2,66.2,2,2,3,1,2
592,61.8,15.8,2,3,1,1,6.6,9.5,3,77.09999999999999,3,2,3,2,6
593,68.5,17.2,4,2,2,6,9.199999999999999,6.5,2,75.5,3,2,4,2,2
594,45.9,15.1,2,1,1,5,5.9,7.7,2,65.5,2,2,4,1,1
595,63.5,17.6,4,1,2,2,9.1,6.7,2,78.7,3,1,3,1,1
596,85.09999999999999,16,2,3,2,6,10.8,9.199999999999999,3,89,4,2,2,2,3
597,54.9,17.2,4,1,2,6,7.6,8.1,3,72.3,3,2,1,2,2
598,74.3,16.7,3,3,1,3,9.199999999999999,8.4,3,88.5,4,1,3,2,3
599,71.40000000000001,14.8,1,1,1,5,7.4,7.5,3,67.3,2,2,2,2,6
600,29.4,17.4,4,3,1,1,2.8,4.6,1,53.9,1,1,4,2,5
601,38,16.3,3,2,2,3,6.1,7.2,2,57.9,1,2,2,1,2
602,53,16.7,3,2,1,4,7.8,5.6,1,77.5,3,2,1,1,3
603,60.5,18.9,5,3,1,4,4.4,6.5,2,68.7,2,2,1,1,5
604,62.8,15.8,2,3,2,5,11.6,6.2,1,81.3,4,2,3,2,1
605,70.40000000000001,14.6,1,3,1,1,12.7,6.5,1,89.5,4,2,3,2,1
606,45.8,18,4,2,1,5,9.800000000000001,4.7,1,66,2,2,4,2,3
607,72.09999999999999,14.6,1,2,2,6,7.8,7.2,3,77.5,3,2,1,2,1
608,66.09999999999999,14.4,1,2,2,6,7.6,7.1,2,73.40000000000001,3,2,4,1,1
609,40.6,18.7,5,1,1,2,9.699999999999999,4.1,1,63.4,2,1,2,2,5
610,62.8,18.8,5,1,2,4,7.8,6,2,68.3,2,2,4,2,1
611,23,17.4,4,2,1,6,7.5,5.6,1,60.5,1,2,4,1,5
612,31.6,14.5,1,1,1,4,2.4,8.1,2,58.4,1,1,2,2,4
613,53.7,17,3,2,2,6,7.1,8,3,71,2,2,2,2,2
614,46.5,16.3,3,2,2,5,6.1,7.1,3,68.3,2,2,3,1,1
615,81.40000000000001,17.8,4,1,1,6,11.6,7.1,2,63.5,2,2,4,1,1
616,85.2,15.9,2,2,1,4,10.8,7.9,3,90.8,4,2,2,1,1
617,63.6,14.3,1,1,2,5,10.3,7,1,68.09999999999999,2,2,4,1,2
618,31.3,16.7,3,1,1,2,5.9,4.8,1,52.8,1,2,4,1,3
619,45.9,17.5,4,3,2,5,5.9,4.7,1,52.6,1,2,4,1,1
620,59.3,17.5,4,1,1,4,12.5,6.7,1,76.59999999999999,3,2,2,1,5
621,61.5,14.5,1,1,2,6,7,7,3,67.59999999999999,2,2,4,1,2
622,47.2,16.3,3,1,2,3,9.1,5.9,1,63.7,2,2,4,2,2
623,87.90000000000001,14.9,1,1,2,6,10,9.9,3,88.5,4,2,2,1,1
624,92.8,19,5,3,2,6,11.7,8,3,90.40000000000001,4,2,1,2,1
625,49.9,14.6,1,1,1,5,6.6,7.4,3,61.8,1,1,4,1,3
626,65,16.2,3,1,2,4,9.300000000000001,6.3,2,76.2,3,2,4,2,5
627,66.5,17.7,4,2,2,6,13.1,6.1,1,71.8,3,2,2,2,2
628,62.2,14.1,1,1,1,1,11.8,7,2,79.8,3,2,3,2,5
629,41.4,15.6,2,2,1,3,8.699999999999999,4.5,1,58.2,1,2,4,2,1
630,82.8,18.7,5,3,2,6,10.7,8,3,97.90000000000001,4,2,2,1,3
631,30.3,18.2,5,3,1,4,8.800000000000001,6.7,2,69.90000000000001,2,2,4,2,3
632,53.8,14.5,1,1,1,1,5.5,9.4,3,73.3,3,1,2,1,5
633,56.1,18.3,5,3,2,6,12.4,6.2,1,81.90000000000001,4,2,4,2,6
634,40.2,17.7,4,2,2,3,8.699999999999999,4.9,1,60.7,1,2,3,1,6
635,54.8,18.7,5,3,1,5,4.7,8.199999999999999,3,56.9,1,2,4,2,2
636,34.9,16.4,3,1,2,3,4.7,5.7,1,55.5,1,2,1,1,4
637,61.3,15,1,3,2,4,7.8,7.5,3,72.90000000000001,3,2,2,1,6
638,47.5,18.7,5,2,1,4,8.699999999999999,6.4,1,60.4,1,1,3,1,6
